"Country","Unique.Line.ID","Comment","Ease.of.Use_POS_IMG","Reliability_POS_IMG","Innovation_POS_IMG","Connectivity_POS_IMG","Image.Quality_POS_IMG","Workflow.Experience_POS_IMG","Dose..CT..DXR.iXR.ONLY._POS_IMG","Uptime.MRI.Only._POS_IMG","Brand.Reputation_POS_IMG","Sales.Rep_POS_IMG","Trust_POS_IMG","Company.Experience_POS_IMG","Response.time_POS_IMG","Service.Parts_POS_IMG","Service.Rep_POS_IMG","Training.Application.Support_POS_IMG","Overall.Repair.Quality_POS_IMG","Overall.Communication_POS_IMG","Equipment.Price_POS_IMG","Service.Price_POS_IMG","On.time.Delivery_POS_IMG","Installation.Phase_POS_IMG","Other_POS_IMG","Ease.of.Use_NEG_IMG","Reliability_NEG_IMG","Innovation_NEG_IMG","Connectivity_NEG_IMG","Image.Quality_NEG_IMG","Workflow.Experience_NEG_IMG","Dose..CT..DXR.iXR.ONLY._NEG_IMG","Uptime.MRI.Only._NEG_IMG","Brand.Reputation_NEG_IMG","Sales.Rep_NEG_IMG","Trust_NEG_IMG","Company.Experience_NEG_IMG","Response.time_NEG_IMG","Service.Parts_NEG_IMG","Service.Rep_NEG_IMG","Training.Application.Support_NEG_IMG","Overall.Repair.Quality_NEG_IMG","Overall.Communication_NEG_IMG","Equipment.Price_NEG_IMG","Service.Price_NEG_IMG","On.time.Delivery_NEG_IMG","Installation.Phase_NEG_IMG","Other_NEG_IMG","Not.Useful"
"China","CNB0103.3","The scan speed is OK. The image quality is good and accurate. It is simple to operate and the interface is fine. But the machine is old so there are lot of failures.The after-sales service is poor as they can't come in a timely manner. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0104.1","The failure rate is very high and it often has problems. System is rather falling behind modern standards and it is quite slow and is average in terms of ease to use. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0104.2","normally there's not many failure and the performance is stable, so the quality is outstanding. It has a user-friendly interface and is easy to operate and get used to. images are clear in effect. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0104.3","Excellent product quality and low failure rate. it's extremely convenient to use and images are clear in quality, the final outcome of the image effect is nice. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0106.2","The image quality is poor. It is all right to operate and is simple to use. Failure rate is high and it is not responsive. After-sales is average. Even they do arrive timely but they can't fix the problems.  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0106.3","It is simple to operate and convenient to use. The interface is straightforward and it is very responsive. The images are clear and it can be rotated which makes it convenient. Failure rate is not high and after-sales service is not bad. They are able to come and fix any problems quickly. Training is just tolerable, can't say it is very good. After the training one can understand how to use the product. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0106.4","It is quite expensive. After-sales service is quite good. When there is a problem they are able to arrive quickly to fix it. Images are clear and interface is fine but is more complicated than Siemens' as it is in English. Failure rate is low and it is quite responsive. ",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"China","CNB0107.1","It's very responsive and it is very easy to use. It has good contrast. It is quite interference resistant. The images are clear and with very few misc. images. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0107.2","The contrast of image is too strong and is sometimes not good for the eyes and it is noisy and the operating system is very complicated. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0109.1","The images are clear and the imaging effect is good. operating system is smooth and it is very easy to operate. Performance is stable. The failure rate is very low. Highly cost effective. ",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0109.2","images are exquisite and very clear. After all it's multi-row machine and the contrast is good. after-sales services are good and they will come whenever we make a call. ",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0109.3","images are clear and exquisite, which makes it simple for diagnosis. Performance is also stable with rare problems. Overall it's very cost effective. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"China","CNB0110.1","The after-sales service is good. The after-sales service is quite timely and can fix the problems shortly after we contact them. The performance is good and the image reconstruction is very fast. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0110.2","The image quality is fine but it is not well designed in terms of use of space as it takes up too much space. There's no problem with operation and it rarely breaks. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0110.3","Performance is good and after-sales service is quite good too. It is easy to learn to use the machine and is not prone to failure and can be used for long hours. ",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0113.1","images are clear and excellent with great effect. keyboard is designed in a user-friendly way and it's convenient to operate. durable and robust with rare problems and after-sales services are good. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0113.2","for obstetric and gynecologic department, Siemens technology really fits out needs, images are clear and exquisite. The after-sales service is also very good. They come when you call them.  ",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0113.3","The quality of image is very good and down to detail, keyboard design and operations are user-friendly. ",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0114.1","It is very easy to operate and post-processing of images is quite good. Images are quite clear and imaging results are very good. ",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0114.2","It's durable and does not have problems easily and the detection is fast. The performance is quite stable. The quality is quite good and the after-sales service is quite good. It is quite good value for money and sometimes the images are not clear enough. ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0115.1","The image resolution and clarity are high. The scanning is very fast and effective. The performance is high considering the price and the product is convenient to operate with user-friendly design. ",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"China","CNB0117.2","It is easy to operate it and is quite interference resistant. It is quite sensitive and occasionally there are some small problems. Interface is designed in a user-friendly way so it is easy to learn to use it.  ",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0118.1","There are no problems with the quality, performance, service and value for money.We just wanted to change a brand to use, eg. Philips. We think Toshiba's technology is a bit backwards and is only enough for daily tasks. ",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0118.2","Image processing is quite fast. It is easy to use and is good value for money. Performance is quite stable. It is simple and efficient to operate. After-sales service is very good. ",1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0118.3","After being used for long time, there will be problems. Performance is not stable enough and it is not very durable. It is quite easy to operate. But images are not displayed very clearly. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0119.2","Scan is quite fast. It is quite easy to operate. It does not have failure often and the product is very responsive. The images are quite clear. ",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"China","CNB0120.1","after it's used for a long time the battery will get short-circuited, which is rather bad. system mode is not very user-friendly either, it's too rigid. The after-sales service is also not bad. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"China","CNB0120.2","The images are clear and it works well. It is quite easy to operate. But the after-sales service is not very user-friendly and is not proactive and they will not here before our repeated request when there is any problem. ",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"China","CNB0120.3","the mouse often stops working and the operating experience is unsatisfying. But the images are really clear and authentic. The after-sales service is also good. ",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0123.1","It is easy to learn to use the product. The exposure function is very good. The imaging is quite fast and the quality is quite high and the failure rate is very low and it is quite durable. The after-sales service is quite good. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0123.2","The product is very responsive and it is of high resolutions. Scanning range is wide and it is quite fast. Quality is quite good and durable. After-sales service is very good. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0123.3","The technology is quite advanced. Performance is very stable. Image quality is quite clear and ease of operating it is average. It is just too noisy and radiation is quite big too. ",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"China","CNB0124.2","It is quite simple to operate and the doctors find it easy to use. The image quality is very clear and imaging is very good. The after-sales service is quite good. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0126.1","After-sales staff come in promptly every time when there is a failure. Image effect is great and they can be displayed very clearly and the appearance is not very cumbersome. it's also convenient to move. ",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0126.2","The machine is very durable, it's also easy to learn to operate. Images are clear and both patients and doctors are satisfied. ",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0126.3","images are not very clear, maybe it's because it's being used for a long time and it's getting aged. There are a lot of minor problems normally and after-sales services are not so good, they are not very active. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"China","CNB0128.1","It has stable performance and the quality is quite good. The images are quite clear and the functions are powerful, and it is quite easy to be moved. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0128.2","The quality is good and the performance is stable. The operation is convenient and simple, and the imaging effects are good. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0129.1","The images are clear, problems don't occur very often. The performance is good, and the after-sales service is good. The sensitivity is high. And the operation is convenient. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0129.2","The images are not that clear and the quality is not that good as it often has failures and is not very durable. The after-sales is not that good and it is not easy to use. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"China","CNB0129.3","The system is too old and it is quite bulky and is prone to have problems. The equipment is old and the images are not very good. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0130.1","The images are clear and exquisite and complete in display. The interface is user-friendly and it's easy to operate, the after-sales service is average as they are not active. ",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"China","CNB0130.2","performance is stable and there's not many problems. but it is a bit complicated to operate as the design is not very user-friendly. image is OK and it's very clear. ",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0132.1","quality is OK and performance is good too, there's hardly and problems. image quality is good, it's clear and exquisite. after-sales services are quite active. ",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0132.2","GE has innovative technology and the image quality is quite good. The imaging effects are good. It is flexible to operate it. And the interface design is user-friendly. ",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0132.3","It is a big brand which means good quality. The images are clear and it is easy to use and is not prone to have problems. Good after-sales service. ",1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0134.1","The image quality is quite clear. The performance is quite good and it is quite good value for money. It is quite easy to be moved. It is quite simple to operate and the hardware is not that reliable. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"China","CNB0134.2","The system is stable and it is smooth to operate. We have gotten used to it. The quality is good. The scanning is fast and the images are clear. The operation is convenient and the interface design is user-friendly. ",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0135.2","Quality is OK but there are many minor failures. The performance is good. However, the resolution is not high enough. Also the after-sales service is not so good. It isn't very helpful to the clinic. The cost performance is quite high. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"China","CNB0136.1","Image effects are great and it allows clear view of problems. Quality is stable and there's not many problems. Overall it's very cost effective and it's worth the price. ",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0136.2","The image saving function is quite good and the product is very sensitive and it is easy to operate. GE is always the best for ultrasound in obstetric and gynecologic department. ",1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0136.3","Machine is designed in a user-friendly way, so it is quite simple, easy and smooth to operate. The images are very clear. ",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0137.1","Interface design are reasonable and user-friendly. The product operation is smooth and easy to get used to. The performance is good and the machine does not encounter problems often. ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0137.2","The interface is user-friendly without many English characters, operation is simple and the quality is good. The technology is quite mature and advanced. The image quality is high, and the machine is convenient to use. ",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0137.3","The images are quite clear and exquisite and the imaging works very well. The software is quite outstanding. The design is user-friendly. The after-sales service is very proactive. It is simple to operate and is easy to learn to use it. ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China","CNB0138.1","The images are clear and the quality is good. The image generation speed is fast. The performance is consistent and doesn't encounter problems often. The after-sales service is good.  ",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
